smiles,IC50_nM,pIC50,Fingerprint
Cc1cc(F)c(C(=O)Nc2cccc(-c3nncn3C(C)C)n2)cc1-n1cnc(C2CC2)c1,367.0,6.435333935747911,[0 1 0 ... 0 0 0]
Cc1cc(F)c(C(=O)Nc2cccc(-c3nncn3C(C)C)n2)cc1-n1cnc(C2CC2)c1,5.5,8.259637310505756,[0 1 0 ... 0 0 0]
C[C@H]1O[C@@H]2C[C@](O)([C@H]1O)n1c3ccccc3c3c4c(c5c6cc(O)ccc6n2c5c31)C(=O)NC4,50000.0,4.301029995663981,[0 0 0 ... 0 0 0]
CC(=O)N[C@H]1C[C@H]2O[C@@](C)([C@@H]1O)n1c3ccccc3c3c4c(c5c6ccccc6n2c5c31)C(=O)NC4,770.0,6.113509274827518,[0 0 0 ... 0 0 0]
CNC(=O)c1ccc(OC)c(C(=O)Nc2cccc(-c3nncn3C(C)C)n2)c1,272.0,6.565431095965801,[0 1 0 ... 0 0 0]
COc1cc(C)c(S(N)(=O)=O)cc1C(=O)Nc1cccc(-c2nncn2C(C)C)n1,84.0,7.075720713938118,[0 1 0 ... 0 0 0]
Cc1ccc(C(=O)Nc2cccc(-c3nncn3C(C)C)n2)c(F)c1,55.0,7.259637310505756,[0 1 0 ... 0 0 0]
COc1nn(-c2cnccn2)cc1C(=O)Nc1cccc(-c2nncn2C(C)C)n1,21.0,7.6777807052660805,[0 1 0 ... 0 0 0]
COc1ccc(S(N)(=O)=O)cc1C(=O)Nc1cccc(-c2nncn2C(C)C)n1,736.0,6.133122185662501,[0 1 0 ... 0 0 0]
CCS(=O)(=O)Nc1ccc(OC)c(C(=O)Nc2cccc(-c3nncn3C(C)C)n2)c1,41.0,7.3872161432802645,[0 1 0 ... 0 0 0]
O=C(N[C@@H](COc1ccc2[nH]c(=O)[nH]c2c1)c1ccccc1)c1cccn(Cc2ccc(F)c(F)c2)c1=O,5000.0,5.301029995663981,[0 1 0 ... 0 0 0]
Cc1cc(F)c(C(=O)Nc2cccc(-c3nncn3C(C)C)c2)cc1-n1cnc(C2CC2)c1,12.9,7.889410289700751,[0 1 0 ... 0 0 0]
Cc1ncn(-c2ccc3c(c2)C(=O)Nc2cccc(n2)-c2nncn2CCCCO3)c1C,1000.0,6.0,[0 0 0 ... 0 0 0]
CCCCn1cnnc1-c1cccc(NC(=O)c2cc3c(C(F)(F)F)nn(C)c3[nH]c2=O)n1,978.0,6.009661145212398,[0 0 0 ... 0 0 0]
Cc1cc(F)c(C(=O)Nc2cccc(-c3nncn3C(C)C)n2)cc1-n1cnc(C2CC2)c1,991.0,6.003926345514724,[0 1 0 ... 0 0 0]
Cc1ccc(-c2ccc3c(ccc4sc5c(c43)NC[C@@H](C)NC5=O)n2)cn1,60.0,7.221848749616356,[0 0 0 ... 0 0 0]
Cc1cc(F)c(C(=O)Nc2cccc(-c3nncn3C(C)C)n2)cc1-n1cnc(C2CC2)c1,3332.0,5.4772950072652495,[0 1 0 ... 0 0 0]
Cc1cc(F)c(C(=O)Nc2cccc(-c3nncn3C(C)C)n2)cc1-n1cnc(C2CC2)c1,1773.0,5.751291264399082,[0 1 0 ... 0 0 0]
Cc1cc(F)c(C(=O)Nc2cccc(-c3nncn3C(C)C)n2)cc1-n1cnc(C2CC2)c1,20.0,7.698970004336019,[0 1 0 ... 0 0 0]
Cc1cc(F)c(C(=O)Nc2cccc(-c3nncn3C(C)C)n2)cc1-n1cnc(C2CC2)c1,906.0,6.042871802323187,[0 1 0 ... 0 0 0]
CC(C)n1cnnc1-c1cccc(NC(=O)c2cc3cccnc3[nH]2)n1,125.1,6.90274269030658,[0 1 0 ... 0 0 0]
CC(C)n1cnnc1-c1cccc(NC(=O)c2cc3c(-c4cnn(C)c4)cccc3[nH]2)n1,19.6,7.707743928643524,[0 1 0 ... 0 0 0]
CC(C)n1cnnc1-c1cccc(NC(=O)c2cc3cccc(-c4cn[nH]c4)c3[nH]2)n1,38.9,7.410050398674292,[0 1 0 ... 0 0 0]
O=C(O)CCCN1C(=O)/C(=C/c2ccc(-c3cccc(Cl)c3)o2)SC1=S,350.0,6.455931955649724,[0 0 0 ... 1 0 0]
COc1nn(-c2cccnc2)cc1C(=O)Nc1cccc(-c2nncn2C(C)C)n1,11.0,7.958607314841775,[0 1 0 ... 0 0 0]
COc1nn(C)cc1C(=O)Nc1cccc(-c2nncn2C(C)C(F)(F)F)n1,9.0,8.045757490560675,[0 1 0 ... 0 0 0]
COc1ncncc1C(=O)Nc1cccc(-c2nncn2[C@@H](C)C(F)(F)F)n1,17.0,7.769551078621726,[0 1 0 ... 0 0 0]
COc1nn(C)cc1C(=O)Nc1cccc(-c2nncn2[C@H](C)C(F)(F)F)n1,350.0,6.455931955649724,[0 1 0 ... 0 0 0]
C[C@H](n1cnnc1-c1cccc(NC(=O)c2cccn(C)c2=O)n1)C(F)(F)F,363.0,6.440093374963888,[0 1 0 ... 0 0 0]
O=C1NCc2c1c1c3ccccc3[nH]c1c1[nH]c3ccc(O)cc3c21,740.0,6.130768280269024,[0 0 0 ... 0 0 0]
O=C1NCc2c1c1c3cc(O)ccc3[nH]c1c1[nH]c3ccccc3c21,3000.0,5.522878745280337,[0 0 0 ... 0 0 0]
Cc1cc(F)c(C(=O)Nc2cccc(-c3nncn3C(C)C)n2)cc1-n1cnc(C2CC2)c1,219.0,6.6595558851598815,[0 1 0 ... 0 0 0]
Cc1cc(F)c(C(=O)Nc2cccc(-c3nncn3C(C)C)n2)cc1-n1cnc(C2CC2)c1,1621.0,5.790216985151485,[0 1 0 ... 0 0 0]
Cc1cc(F)c(C(=O)Nc2cccc(-c3nncn3C(C)C)n2)cc1-n1cnc(C2CC2)c1,385.0,6.414539270491499,[0 1 0 ... 0 0 0]
Cc1cc(F)c(C(=O)Nc2cccc(-c3nncn3C(C)C)n2)cc1-n1cnc(C2CC2)c1,68.0,7.167491087293763,[0 1 0 ... 0 0 0]
Cc1cc(F)c(C(=O)Nc2cccc(-c3nncn3C(C)C)n2)cc1-n1cnc(C2CC2)c1,341.0,6.467245621007502,[0 1 0 ... 0 0 0]
Cc1cc(F)c(C(=O)Nc2cccc(-c3nncn3C(C)C)n2)cc1-n1cnc(C2CC2)c1,1474.0,5.831502516476967,[0 1 0 ... 0 0 0]
Cc1cc(F)c(C(=O)Nc2cccc(-c3nncn3C(C)C)n2)cc1-n1cnc(C2CC2)c1,1346.0,5.870954940112042,[0 1 0 ... 0 0 0]
CN[C@@H]1C[C@H]2O[C@@](C)([C@@H]1OC)n1c3ccccc3c3c4c(c5c6ccccc6n2c5c31)C(=O)NC4,1000.0,6.0,[0 0 0 ... 0 0 0]
Cc1cc(F)c(C(=O)Nc2cccc(-c3nncn3C(C)C)n2)cc1-n1cnc(C2CC2)c1,1588.0,5.799149501908923,[0 1 0 ... 0 0 0]
Cc1cc(F)c(C(=O)Nc2cccc(-c3nncn3C(C)C)n2)cc1-n1cnc(C2CC2)c1,21.0,7.6777807052660805,[0 1 0 ... 0 0 0]
O=C1Nc2cccc(n2)-c2nncn2CCCCOc2ccc(N3CCOCC3)cc21,8.0,8.096910013008056,[0 0 0 ... 0 0 0]
C[C@@H]1CCn2cnnc2-c2cccc(n2)NC(=O)c2ccccc2OC1,100.0,7.0,[0 0 0 ... 0 0 0]
CC(C)(C)NS(=O)(=O)c1cncc(-c2ccn3nc(N)nc3c2)c1,10000.0,5.0,[0 0 0 ... 0 0 0]
CC(C)n1cnnc1-c1cccc(NC(=O)C2CN(c3cccnc3)CCO2)n1,31.0,7.508638306165727,[0 1 0 ... 0 0 0]
Cc1cc(F)c(C(=O)Nc2cccc(-c3nncn3C(C)C)n2)cc1-n1cnc(C2CC2)c1,457.0,6.34008379993015,[0 1 0 ... 0 0 0]
Cc1cc(F)c(C(=O)Nc2cccc(-c3nncn3C(C)C)n2)cc1-n1cnc(C2CC2)c1,1587.0,5.799423073245151,[0 1 0 ... 0 0 0]
Cc1cc(F)c(C(=O)Nc2cccc(-c3nncn3C(C)C)n2)cc1-n1cnc(C2CC2)c1,2061.0,5.685922008220787,[0 1 0 ... 0 0 0]
Cc1cc(F)c(C(=O)Nc2cccc(-c3nncn3C(C)C)n2)cc1-n1cnc(C2CC2)c1,61.0,7.214670164989233,[0 1 0 ... 0 0 0]
Cc1cc(F)c(C(=O)Nc2cccc(-c3nncn3C(C)C)n2)cc1-n1cnc(C2CC2)c1,179.0,6.747146969020107,[0 1 0 ... 0 0 0]
Cc1cc(F)c(C(=O)Nc2cccc(-c3nncn3C(C)C)n2)cc1-n1cnc(C2CC2)c1,530.0,6.275724130399211,[0 1 0 ... 0 0 0]
Cc1cc(F)c(C(=O)Nc2cccc(-c3nncn3C(C)C)n2)cc1-n1cnc(C2CC2)c1,31.0,7.508638306165727,[0 1 0 ... 0 0 0]
Cc1cc(F)c(C(=O)Nc2cccc(-c3nncn3C(C)C)n2)cc1-n1cnc(C2CC2)c1,446.0,6.350665141287858,[0 1 0 ... 0 0 0]
O=C1NCc2c1c1c3cc(O)ccc3[nH]c1c1[nH]c3ccccc3c21,943.9,6.0250740139102374,[0 0 0 ... 0 0 0]
Cc1cc(F)c(C(=O)Nc2cccc(-c3nncn3C(C)C)n2)cc1-n1cnc(C2CC2)c1,132.0,6.8794260687941495,[0 1 0 ... 0 0 0]
Cc1cc(F)c(C(=O)Nc2cccc(-c3nncn3C(C)C)n2)cc1-n1cnc(C2CC2)c1,34.0,7.468521082957745,[0 1 0 ... 0 0 0]
Cc1cc(F)c(C(=O)Nc2cccc(-c3nncn3C(C)C)n2)cc1-n1cnc(C2CC2)c1,40.0,7.3979400086720375,[0 1 0 ... 0 0 0]
Cc1cc(F)c(C(=O)Nc2cccc(-c3nncn3C(C)C)n2)cc1-n1cnc(C2CC2)c1,26.0,7.585026652029182,[0 1 0 ... 0 0 0]
Cc1cc(F)c(C(=O)Nc2cccc(-c3nncn3C(C)C)n2)cc1-n1cnc(C2CC2)c1,1303.0,5.885055584287415,[0 1 0 ... 0 0 0]
CC(CO)n1cnnc1-c1cccc(NC(=O)c2cc3c(cc2F)OCC(=O)N3)n1,147.0,6.8326826652518236,[0 1 0 ... 0 0 0]
Cc1ccc(-c2ccc3c(ccc4sc5c(c43)NC[C@@H](C)NC5=O)n2)cn1,60.0,7.221848749616356,[0 0 0 ... 0 0 0]
Nc1nc(OCC2CCCCC2)c2nc[nH]c2n1,25100.0,4.600326278518962,[0 0 1 ... 0 0 0]
O=C1NC(=S)S/C1=C\c1cccnc1,33000.0,4.481486060122113,[0 0 0 ... 0 0 0]
C[C@@H]1O[C@@H]2C[C@](O)([C@H]1O)n1c3ccccc3c3c4c(c5c6cc(O)ccc6n2c5c31)C(=O)NC4,4100.0,5.3872161432802645,[0 0 0 ... 0 0 0]
Cc1cc(F)c(C(=O)Nc2cccc(-c3nncn3C(C)C)n2)cc1-n1cnc(C2CC2)c1,1059.0,5.975104039892515,[0 1 0 ... 0 0 0]
Cc1cc(F)c(C(=O)Nc2cccc(-c3nncn3C(C)C)n2)cc1-n1cnc(C2CC2)c1,31.0,7.508638306165727,[0 1 0 ... 0 0 0]
Cc1cc(F)c(C(=O)Nc2cccc(-c3nncn3C(C)C)n2)cc1-n1cnc(C2CC2)c1,49.0,7.309803919971486,[0 1 0 ... 0 0 0]
Cc1cc(F)c(C(=O)Nc2cccc(-c3nncn3C(C)C)n2)cc1-n1cnc(C2CC2)c1,2928.0,5.533428927613645,[0 1 0 ... 0 0 0]
Cc1cc(F)c(C(=O)Nc2cccc(-c3nncn3C(C)C)n2)cc1-n1cnc(C2CC2)c1,26.0,7.585026652029182,[0 1 0 ... 0 0 0]
Cc1cc(F)c(C(=O)Nc2cccc(-c3nncn3C(C)C)n2)cc1-n1cnc(C2CC2)c1,86.0,7.0655015487564325,[0 1 0 ... 0 0 0]
Cc1cc(F)c(C(=O)Nc2cccc(-c3nncn3C(C)C)n2)cc1-n1cnc(C2CC2)c1,3007.0,5.521866571899483,[0 1 0 ... 0 0 0]
O=C(O)CN1C(=O)/C(=C/c2ccco2)SC1=S,33000.0,4.481486060122113,[0 0 0 ... 0 0 0]
CC(C)n1cnnc1-c1cccc(NC(=O)c2cc3c(cc2F)OCC(=O)N3C)n1,26.0,7.585026652029182,[0 1 0 ... 0 0 0]
CC(=O)Nc1cccc(Nc2ncc3cc(-c4cccc(N)c4)ccc3n2)c1,10000.0,5.0,[0 0 0 ... 0 0 0]
CC(C)n1cnnc1-c1cccc(NC(=O)c2cc3c(cc2F)CCC(=O)N3C)n1,29.0,7.537602002101044,[0 1 0 ... 0 0 0]
CC(C)n1cnnc1-c1cccc(NC(=O)c2cc3c(cc2F)CCCC(=O)N3)c1,200.0,6.698970004336019,[0 1 0 ... 0 0 0]
O=C(O)CCN1C(=O)/C(=C/c2ccc(-c3cccc(Cl)c3)o2)SC1=S,1000.0,6.0,[0 0 0 ... 0 0 0]
c1nc(N2CCCCC2)c2nc[nH]c2n1,17000.0,4.769551078621726,[0 0 1 ... 0 0 0]
Cn1nc(C(F)(F)F)c2cc(C(=O)Nc3cccc(-c4nncn4C4CCCC4)n3)c(=O)[nH]c21,2180.0,5.661543506395395,[0 0 0 ... 1 0 0]
CCn1c(=O)c(C(=O)Nc2cccc(-c3nncn3C3CCCCC3)n2)cc2c(C(F)(F)F)nn(C)c21,1570.0,5.804100347590767,[0 0 1 ... 1 0 0]
Cn1nc(C(F)(F)F)c2cc(C(=O)Nc3cccc(-c4nncn4C4CCCC4)n3)c(OCc3ccccc3F)nc21,1020.0,5.991399828238082,[0 0 0 ... 1 0 0]
O=C(Nc1cccc(-c2nncn2C2CC2)n1)c1cc(-c2cnn(C3CC3)c2)cn(Cc2ccccc2F)c1=O,1.73,8.761953896871205,[0 0 0 ... 1 0 0]
O=C(Nc1cccc(-c2nncn2C2CC2)n1)c1cc(-c2cccc3[nH]ccc23)cn(Cc2ccccc2F)c1=O,5000.0,5.301029995663981,[0 0 0 ... 1 0 0]
O=C(Nc1cccc(-c2nncn2C2CC2)n1)c1cc(-c2ccc3scnc3c2)cn(Cc2ccccc2F)c1=O,5000.0,5.301029995663981,[0 0 0 ... 1 0 0]
COc1nn(C)cc1C(=O)Nc1cccc(-c2nncn2C(C)C)n1,90.0,7.045757490560675,[0 1 0 ... 0 0 0]
CCOC(=O)c1c(O)nc2cccc3c2c1-c1ccccc1C3=O,3000.0,5.522878745280337,[0 1 0 ... 0 0 0]
CC(C)(C)c1ccc(C(=O)Nc2cn3cc(-n4ccnc4)ccc3n2)cc1,14.0,7.853871964321762,[0 0 0 ... 0 0 0]
Cc1cc(F)c(C(=O)Nc2ccccn2)cc1-n1cnc(C2CC2)c1,6000.0,5.221848749616356,[0 0 0 ... 0 0 0]
NC1=NC(=O)/C(=C2\CCNC(=O)c3[nH]c(Br)cc32)N1,150.0,6.823908740944319,[0 0 0 ... 0 0 0]
COc1nn(-c2cnccn2)cc1C(=O)Nc1cccc(-c2nncn2C(C)C)n1,138.0,6.860120913598763,[0 1 0 ... 0 0 0]
O=C(Nc1nc2cc(C(F)(F)F)cc(NC3CC3)n2n1)c1cccnc1,93.0,7.031517051446065,[0 0 0 ... 0 0 0]
CN1C(=O)[C@@H](N2CCc3cn(CC4CCS(=O)(=O)CC4)nc3C2=O)COc2ccccc21,1000.0,6.0,[0 0 0 ... 0 0 0]
Cc1cc(F)c(C(=O)Nc2cccc(-c3nncn3C(C)C)n2)cc1-n1cnc(C2CC2)c1,24.4,7.61261017366127,[0 1 0 ... 0 0 0]
CNc1nc(-c2ccc3c(N)n[nH]c3c2)cc(N2C[C@@H](C(=O)NC3CCCCC3)CC[C@H]2C)n1,10000.0,5.0,[0 0 1 ... 0 0 0]
Cc1cc(F)c(C(=O)Nc2cccc(-c3nncn3C(C)C)n2)cc1-n1cnc(C2CC2)c1,23.0,7.638272163982407,[0 1 0 ... 0 0 0]
Cc1cc(F)c(C(=O)Nc2cccc(-c3nncn3C(C)C)n2)cc1-n1cnc(C2CC2)c1,66.0,7.180456064458131,[0 1 0 ... 0 0 0]
Cc1cc(F)c(C(=O)Nc2cccc(-c3nncn3C(C)C)n2)cc1-n1cnc(C2CC2)c1,463.0,6.334419008982047,[0 1 0 ... 0 0 0]
Cc1cc(F)c(C(=O)Nc2cccc(-c3nncn3C(C)C)n2)cc1-n1cnc(C2CC2)c1,34.0,7.468521082957745,[0 1 0 ... 0 0 0]
Cc1cc(F)c(C(=O)Nc2cccc(-c3nncn3C(C)C)n2)cc1-n1cnc(C2CC2)c1,61.0,7.214670164989233,[0 1 0 ... 0 0 0]
Cc1cc(F)c(C(=O)Nc2cccc(-c3nncn3C(C)C)n2)cc1-n1cnc(C2CC2)c1,1613.0,5.792365632611038,[0 1 0 ... 0 0 0]
O=C(Nc1cccc(-c2nncn2C2CC2)c1)c1cc(-n2cnc(C3CC3)c2)ccn1,2.87,8.542118103266008,[0 0 0 ... 1 0 0]
Cc1cc(F)c(C(=O)Nc2cccc(-c3nncn3C(C)C)n2)cc1-n1cnc(C2CC2)c1,3.0,8.522878745280337,[0 1 0 ... 0 0 0]
O=C1/C(=C/c2ccco2)SC(=S)N1c1cccnc1,33000.0,4.481486060122113,[0 0 0 ... 0 0 0]
CC(C)(C)c1ccc(C(=O)Nc2cn3cc(-n4ccnc4)ccc3n2)cc1.Cl.Cl,14.0,7.853871964321762,[0 0 0 ... 0 0 0]
COc1ccc(-c2ccc(/C=C3\SC(=S)N(CC(C)=O)C3=O)o2)cc1,2500.0,5.6020599913279625,[0 0 0 ... 0 0 0]
O=C(O)CCN1C(=O)/C(=C/c2ccc(-c3ccccc3F)o2)SC1=S,300.0,6.522878745280337,[0 0 0 ... 0 0 0]
CCCC(C(=O)O)N1C(=O)/C(=C/c2ccc(-c3ccc(Cl)c(Cl)c3)o2)SC1=S,3900.0,5.4089353929735005,[0 1 0 ... 0 0 0]
Cc1cc(F)c(C(=O)Nc2cccc(-c3nncn3C(C)C)n2)cc1-n1cnc(C2CC2)c1,2421.0,5.616005210558267,[0 1 0 ... 0 0 0]
Cc1cc(F)c(C(=O)Nc2cccc(-c3nncn3C(C)C)n2)cc1-n1cnc(C2CC2)c1,1554.0,5.808548985535104,[0 1 0 ... 0 0 0]
Cc1cc(F)c(C(=O)Nc2cccc(-c3nncn3C(C)C)n2)cc1-n1cnc(C2CC2)c1,5.9,8.229147988357855,[0 1 0 ... 0 0 0]
Cc1cc(F)c(C(=O)Nc2cccc(-c3nncn3C(C)C)n2)cc1-n1cnc(C2CC2)c1,5.5,8.259637310505756,[0 1 0 ... 0 0 0]
Cn1nc(C(F)(F)F)c2cc(C(=O)Nc3cccc(-c4nncn4C4CC4)n3)c(=O)[nH]c21,488.89,6.310788845921346,[0 0 0 ... 1 0 0]
CC(C)n1cnnc1-c1cccc(NC(=O)c2cc3c(C(F)(F)F)nn(C)c3n(C)c2=O)c1,5000.0,5.301029995663981,[0 1 0 ... 0 0 0]
O=C(Nc1cccc(-c2nncn2C2CC2)n1)c1cc(-c2cnn(C(F)F)c2)cn(Cc2ccccc2F)c1=O,290.89,6.53627120834891,[0 1 0 ... 1 0 0]
COC1NC(=O)c2c1c1c3ccccc3[nH]c1c1[nH]c3ccc(O)cc3c21,50000.0,4.301029995663981,[0 0 0 ... 0 0 0]
Cc1cc(F)c(C(=O)Nc2cccc(-c3nncn3C(C)C)n2)cc1-n1cnc(C2CC2)c1,20.0,7.698970004336019,[0 1 0 ... 0 0 0]
Cc1cc(F)c(C(=O)Nc2cccc(-c3nncn3C(C)C)n2)cc1-n1cnc(C2CC2)c1,5.0,8.301029995663981,[0 1 0 ... 0 0 0]
CC(C)n1cnnc1-c1cccc(NC(=O)c2cc3c(C(F)(F)F)nn(C)c3[nH]c2=O)n1,2660.0,5.575118363368933,[0 1 0 ... 0 0 0]
O=C(Nc1nc2cc(C(F)(F)F)cc(NC3CC3)n2n1)c1cccnc1,90.0,7.045757490560675,[0 0 0 ... 0 0 0]
Cc1cc(F)c(C(=O)Nc2cccc(-c3nncn3C(C)C)n2)cc1-n1cnc(C2CC2)c1,47.0,7.327902142064282,[0 1 0 ... 0 0 0]
Cc1cc(F)c(C(=O)Nc2cccc(-c3nncn3C(C)C)n2)cc1-n1cnc(C2CC2)c1,501.0,6.300162274132754,[0 1 0 ... 0 0 0]
Cc1cc(F)c(C(=O)Nc2cccc(-c3nncn3C(C)C)n2)cc1-n1cnc(C2CC2)c1,39.0,7.4089353929735005,[0 1 0 ... 0 0 0]
Cc1cc(F)c(C(=O)Nc2cccc(-c3nncn3C(C)C)n2)cc1-n1cnc(C2CC2)c1,77.0,7.113509274827518,[0 1 0 ... 0 0 0]
Cc1cc(F)c(C(=O)Nc2cccc(-c3nncn3C(C)C)n2)cc1-n1cnc(C2CC2)c1,1770.0,5.752026733638193,[0 1 0 ... 0 0 0]
Cc1cc(F)c(C(=O)Nc2cccc(-c3nncn3C(C)C)n2)cc1-n1cnc(C2CC2)c1,133.0,6.876148359032914,[0 1 0 ... 0 0 0]
Cc1cc(F)c(C(=O)Nc2cccc(-c3nncn3C(C)C)n2)cc1-n1cnc(C2CC2)c1,1167.0,5.932929143954629,[0 1 0 ... 0 0 0]
Cc1cc(F)c(C(=O)Nc2cccc(-c3nncn3C(C)C)n2)cc1-n1cnc(C2CC2)c1,2169.0,5.663740447985807,[0 1 0 ... 0 0 0]
Cc1cc(F)c(C(=O)Nc2cccc(-c3nncn3C(C)C)n2)cc1-n1cnc(C2CC2)c1,1729.0,5.762205006726077,[0 1 0 ... 0 0 0]
Cc1cc(F)c(C(=O)Nc2cccc(-c3nncn3C(C)C)n2)cc1-n1cnc(C2CC2)c1,963.0,6.016373712875465,[0 1 0 ... 0 0 0]
Cc1cc(F)c(C(=O)Nc2cccc(-c3nncn3C(C)C)n2)cc1-n1cnc(C2CC2)c1,18.0,7.7447274948966935,[0 1 0 ... 0 0 0]
Cc1cc(F)c(C(=O)Nc2cccc(-c3nncn3C(C)C)n2)cc1-n1cnc(C2CC2)c1,693.0,6.159266765388193,[0 1 0 ... 0 0 0]
Cc1cc(F)c(C(=O)Nc2cccc(-c3nncn3C(C)C)n2)cc1-n1cnc(C2CC2)c1,1646.0,5.783570169123749,[0 1 0 ... 0 0 0]
Cc1cc(F)c(C(=O)Nc2cccc(-c3nncn3C(C)C)n2)cc1-n1cnc(C2CC2)c1,1124.0,5.949233688766958,[0 1 0 ... 0 0 0]
Clc1cccc(Nc2ncnc3[nH]cnc23)c1,10000.0,5.0,[0 0 0 ... 0 0 0]
Cc1c(C(=O)N2CCOc3ccc(-c4ccc(N)nc4)cc3C2)ccc(S(C)(=O)=O)c1F,10000.0,5.0,[0 0 0 ... 0 0 0]
Cc1cc(F)c(C(=O)Nc2cccc(-c3nncn3C(C)C)n2)cc1-n1cnc(C2CC2)c1,20.0,7.698970004336019,[0 1 0 ... 0 0 0]
Cc1cc(F)c(C(=O)Nc2cccc(-c3nncn3C(C)C)n2)cc1-n1cnc(C2CC2)c1,5.9,8.229147988357855,[0 1 0 ... 0 0 0]
CN[C@@H]1C[C@H]2O[C@@](C)([C@@H]1OC)n1c3ccccc3c3c4c(c5c6ccccc6n2c5c31)C(=O)NC4,17.6,7.75448733218585,[0 0 0 ... 0 0 0]
C[C@@H]1CCn2cnnc2-c2cccc(n2)NC(=O)c2ccccc2OC1,13.0,7.886056647693163,[0 0 0 ... 0 0 0]
O=C(Nc1nc2cc(C(F)(F)F)cc(NC3CC3)n2n1)c1cccnc1,131.0,6.882728704344236,[0 0 0 ... 0 0 0]
O=C(Nc1cccc(-c2nncn2C2CC2)c1)c1cc(-n2cnc(C3CC3)c2)ccn1,2.87,8.542118103266008,[0 0 0 ... 1 0 0]
O=C(Nc1nc2cc(C(F)(F)F)cc(NC3CC3)n2n1)c1cccnc1,13.0,7.886056647693163,[0 0 0 ... 0 0 0]
Cc1cc(F)c(C(=O)Nc2cccc(-c3nncn3C(C)C)n2)cc1-n1cnc(C2CC2)c1,7501.0,5.124880834537432,[0 1 0 ... 0 0 0]
COc1cc2nccc(Oc3ccc(NC(=O)c4cn(C(C)C)c5ccccc5c4=O)cc3)c2cc1OC,6.0,8.221848749616356,[0 1 0 ... 0 0 0]
CC1=CC(=C(C=C1S(=O)(=O)N)C(=O)NC2=CC=CC(=N2)C3=NN=CN3C(C)C)OC,0.0001,13.0,[0 1 0 ... 0 0 0]
CCS(=O)(=O)NC1=CC(=C(C=C1)OC)C(=O)NC2=CC=CC(=N2)C3=NN=CN3C(C)C,0.00032,12.494850021680094,[0 1 0 ... 0 0 0]
CNC(=O)C1CCN(CC1)C2=CN=C(C=C2N3C=C(N=C3)C4CC4)C(=O)NC5=CSC(=N5)C6=NN=CN6C7CC7,0.0004,12.397940008672037,[0 0 0 ... 1 0 0]
CC1=CC(=C(C=C1C(=O)N)C(=O)NC2=CC=CC(=N2)C3=NN=CN3C(C)C)OC,0.00042,12.3767507096021,[0 1 0 ... 0 0 0]
CC12C(C(CC(O1)N3C4=CC=CC=C4C5=C6C(=C7C8=CC=CC=C8N2C7=C53)CNC6=O)NC)OC,0.00069,12.161150909262744,[0 0 0 ... 0 0 0]
CC(C(F)(F)F)N1C=NN=C1C2=NC(=CS2)NC(=O)C3=NC=C(C(=C3)N4C=C(N=C4)C5CC5)N6CCCCC6,0.0007,12.154901959985743,[0 1 1 ... 0 0 0]
C1CC1C2=CN(C=N2)C3=CC(=NC=C3N4CC(C4)C#N)C(=O)NC5=CSC(=N5)C6=NN=CN6C7CC7,0.0009,12.045757490560675,[0 0 0 ... 1 0 0]
CC(C)N1C=NN=C1C2=NC(=CC=C2)NC(=O)C3=C(C=CC(=C3)C(=O)N)OC,0.001,12.0,[0 1 0 ... 0 0 0]
CN1C=C(C(=N1)OC)C(=O)NC2=CC=CC(=N2)C3=NN=CN3C4(CC4)C(F)(F)F,0.001,12.0,[0 0 0 ... 0 0 0]
C1CC1C2=CN(C=N2)C3=CC(=NC=C3N4CC5CC5C4)C(=O)NC6=CSC(=N6)C7=NN=CN7C8CC8,0.0011,11.958607314841775,[0 0 0 ... 1 0 0]
CC(C(F)(F)F)N1C=NN=C1C2=NC(=CS2)NC(=O)C3=NC=C(C(=C3)N4C=C(N=C4)C5CC5)N6CCN(CC6)CC(F)(F)F,0.0012,11.920818753952375,[0 1 0 ... 0 0 0]
CC(C(F)(F)F)N1C=NN=C1C2=NC(=CS2)NC(=O)C3=NC=C(C(=C3)N4C=C(N=C4)C5CC5)N6CC(C6)(C)C#N,0.0014,11.853871964321762,[0 1 0 ... 0 0 0]
CC(C)N1C=NN=C1C2=NC(=CC=C2)NC(=O)C3=C(C=CC(=C3)S(=O)(=O)N)OC,0.0015,11.823908740944319,[0 1 0 ... 0 0 0]
CC(C(F)(F)F)N1C=NN=C1C2=NC(=CS2)NC(=O)C3=NC=C(C(=C3)N4C=C(N=C4)C5CC5)N6CCC(CC6)C(F)(F)F,0.0015,11.823908740944319,[0 1 0 ... 0 0 0]
CC(C(F)(F)F)N1C=NN=C1C2=NC(=CS2)NC(=O)C3=NC=C(C(=C3)N4C=C(N=C4)C5CC5)N6CCC(CC6)F,0.0017,11.769551078621726,[0 1 0 ... 0 0 0]
CC(C(F)(F)F)N1C=NN=C1C2=NC(=CS2)NC(=O)C3=NC=C(C(=C3)N4C=C(N=C4)C5CC5)N6CC(C6)C(F)F,0.0017,11.769551078621726,[0 1 0 ... 0 0 0]
CC(C(F)(F)F)N1C=NN=C1C2=NC(=CS2)NC(=O)C3=NC=C(C(=C3)N4C=C(N=C4)C5CC5)N6CCC(CC6)C#N,0.0017,11.769551078621726,[0 1 0 ... 0 0 0]
